id_cliente,nombre_cliente,tipo_cliente,segmento_cliente,fecha_apertura,edad,region,ingreso_anual,puntuacion_credito,empleado_asignado,sucursal_principal,activo
28F46243,Sara Mason,VIP,Corporativo,2014-03-28,77,Oeste,4234186.06,0,Peter Johnson,Sucursal 15 - Sur,False
1EFBFF78,Hernandez LLC,Gobierno,Oro,2012-02-26,0,Norte,1132464.47,0,Christopher Peterson,Sucursal 18 - Oeste,False
795B257E,Jason Young,Jubilado,Institucional,2023-02-28,25,Este,1346308.71,0,William Brown,Sucursal 11 - Centro,False
F9F9F3D4,Amy Richards,Estudiante,Plata,2014-12-13,30,Internacional,1378309.54,0,Scott Hines,Sucursal 5 - Oeste,False
AF3F91ED,Corey Mcclure,Individual,Platino,2015-07-07,41,Sur,241116.27,645,Gregory Nash,Sucursal 19 - Norte,False
647832AA,Hoffman-Berger,PYME,Plata,2014-10-10,0,Internacional,4804207.14,830,Christopher Peterson,Sucursal 12 - Sur,False
E7BE759F,Harry Lee,VIP,Nuevo,2013-06-02,64,Norte,1676899.34,0,Courtney Davis,Sucursal 18 - Oeste,True
EA7A6082,Ashley Jackson,VIP,Plata,2012-12-25,30,Centro,1152284.52,0,Denise Brown,Sucursal 14 - Norte,True
AEF3DD6B,Amanda Meyers,Estudiante,Plata,2015-08-21,75,Centro,3943902.49,0,Denise Brown,Sucursal 12 - Sur,True
6337217E,Gregory Edwards,Estudiante,Nuevo,2015-04-18,28,Este,1711435.39,0,Denise Brown,Sucursal 1 - Oeste,False
71A54A45,Cannon and Sons,PYME,Corporativo,2016-06-30,0,Metropolitana,3817172.17,569,Ernest Brown,Sucursal 9 - Centro,False
5DF80071,Jessica Johnson MD,Estudiante,Nuevo,2018-01-03,72,Norte,153493.22,0,Amanda Nguyen,Sucursal 5 - Oeste,True
C36B98AE,Kimberly Warren,VIP,Plata,2021-05-19,65,Metropolitana,772223.31,0,Robin Oneill,Sucursal 13 - Centro,True
255C0D84,Thompson PLC,Gobierno,Diamante,2017-09-13,0,Metropolitana,2171715.69,0,Walter Price,Sucursal 8 - Oeste,True
34EFAA79,"Richardson, Holmes and Rodriguez",PYME,Institucional,2016-06-03,0,Sur,1893220.4,594,Gregory Nash,Sucursal 17 - Norte,False
C03D5668,Maynard-Klein,ONG,Diamante,2010-09-22,0,Oeste,2189418.37,0,Gregory Nash,Sucursal 2 - Sur,True
140C34A6,Jerome Ramos,Jubilado,Bronce,2013-01-14,54,Este,4609533.42,0,Jared Herman,Sucursal 17 - Norte,False
6A4AADCA,Elizabeth Aguilar,Individual,Oro,2018-09-28,40,Este,101590.88,798,Jason Jones,Sucursal 13 - Centro,True
E2D8FF48,Tammy Smith,Jubilado,Nuevo,2023-10-30,29,Metropolitana,1834385.01,0,Patricia Anderson,Sucursal 9 - Centro,True
E2688347,Emily Davis,VIP,Nuevo,2020-01-10,41,Oeste,1142866.04,0,Ashley Nielsen,Sucursal 13 - Centro,True
9E66192D,Pham and Sons,Empresa,Bronce,2010-04-24,0,Internacional,156591.08,0,Lisa Bishop,Sucursal 8 - Oeste,False
5170B59C,Heather Jones,Jubilado,Oro,2019-06-03,72,Norte,761839.01,0,Amanda Nguyen,Sucursal 14 - Norte,False
5A0A1D04,Christopher Ortiz,Individual,Corporativo,2017-01-01,47,Norte,189732.68,459,Dennis Rojas,Sucursal 13 - Centro,False
3D4E123E,Amy Smith,VIP,Institucional,2020-09-28,59,Sur,4600181.14,0,Lisa Bishop,Sucursal 10 - Norte,False
8523AE56,George Johnson,VIP,Bronce,2014-09-08,28,Este,2208326.06,0,Lisa Bishop,Sucursal 14 - Norte,False
6CFF9C99,Cox and Sons,PYME,Institucional,2022-04-13,0,Sur,4636706.37,652,Lauren Haynes,Sucursal 6 - Oeste,False
6EE72CC2,Ashley Wilson,VIP,Bronce,2021-06-29,22,Norte,1211515.93,0,Megan Thomas,Sucursal 16 - Centro,True
A1088A00,Mckenzie-Green,Gobierno,Nuevo,2018-06-17,0,Sur,908695.54,0,Larry Moore,Sucursal 10 - Norte,False
6FA6AEC4,Anna Lowe,Individual,Platino,2021-11-26,74,Internacional,214742.91,494,John Simpson,Sucursal 7 - Norte,True
86E4790D,Dana Mack,Estudiante,Plata,2022-02-26,71,Internacional,1920647.34,0,William Carpenter,Sucursal 20 - Este,False
30BEEAD6,Michael Banks,Jubilado,Platino,2017-03-30,20,Este,2193507.72,0,Jeremy Lane,Sucursal 5 - Oeste,False
6A870131,"Davis, Ford and Wolfe",Empresa,Nuevo,2012-04-24,0,Centro,4043616.14,0,Ashley Nielsen,Sucursal 14 - Norte,False
7F867D41,"Rice, Goodman and Bauer",Empresa,Platino,2017-12-16,0,Internacional,2969261.48,0,Kristin Elliott,Sucursal 11 - Centro,True
4498083D,Perez-Hall,ONG,Platino,2016-12-24,0,Sur,3003706.85,0,Stephen George,Sucursal 3 - Este,True
BA2D047F,Davis-Garcia,Empresa,Nuevo,2020-06-06,0,Metropolitana,3748502.05,0,Jason Miller,Sucursal 20 - Este,False
06CCE9C2,Soto PLC,PYME,Nuevo,2010-03-27,0,Este,4831350.92,532,Justin Skinner,Sucursal 3 - Este,True
02C016EC,Christopher Gonzalez,Individual,Institucional,2022-06-18,38,Internacional,18463.83,829,Anthony Andrews,Sucursal 2 - Sur,True
D4F7C3DA,Tina Lewis,Individual,Oro,2010-11-25,64,Sur,487141.75,704,Megan Thomas,Sucursal 17 - Norte,False
0463CC14,Morgan-Roberts,Empresa,Institucional,2019-04-09,0,Norte,109535.58,0,Jeremy Lane,Sucursal 10 - Norte,True
26E0C784,"Allen, Taylor and Dalton",Gobierno,Diamante,2021-08-13,0,Oeste,3628313.61,0,Jason Jones,Sucursal 8 - Oeste,True
0CAAFCBA,Willis LLC,Gobierno,Plata,2022-05-11,0,Centro,3762184.24,0,Joseph Arnold,Sucursal 9 - Centro,True
721704A5,Sarah Evans,Individual,Plata,2013-08-24,31,Norte,319079.33,306,Jared Herman,Sucursal 18 - Oeste,True
7C0B0126,Kevin Hull,Jubilado,Corporativo,2018-12-29,45,Norte,2815322.67,0,Tasha Ferguson,Sucursal 7 - Norte,True
F8287BA3,Emily Ingram,Estudiante,Bronce,2010-08-02,18,Centro,1052411.73,0,Connor Ellis,Sucursal 2 - Sur,False
D9ABCA83,Latoya Walker,VIP,Diamante,2022-04-23,64,Oeste,4917567.73,0,Tasha Ferguson,Sucursal 14 - Norte,True
C36CFF99,Friedman LLC,Gobierno,Diamante,2020-03-06,0,Internacional,964290.67,0,Juan Hoover,Sucursal 2 - Sur,False
A0E6A309,Jermaine Williams,VIP,Plata,2019-10-31,25,Sur,3873967.21,0,Tasha Ferguson,Sucursal 3 - Este,True
3E8132A6,Jones PLC,ONG,Diamante,2011-07-25,0,Sur,1781555.11,0,Larry Moore,Sucursal 4 - Norte,True
93B07BE6,Timothy Cole,Jubilado,Bronce,2016-10-22,67,Centro,1789401.9,0,Justin Skinner,Sucursal 3 - Este,True
30AFE0BB,Davis Group,Gobierno,Corporativo,2018-03-09,0,Norte,582362.11,0,Gina Gill,Sucursal 8 - Oeste,True
44BA57EC,David Palmer,VIP,Nuevo,2011-07-21,60,Internacional,1348255.12,0,Tasha Ferguson,Sucursal 8 - Oeste,False
A6CBD9C2,"Rojas, Rodriguez and Hogan",Empresa,Corporativo,2012-07-12,0,Oeste,3011573.31,0,Dennis Rojas,Sucursal 11 - Centro,True
734DB27B,"Coffey, Gill and Lee",PYME,Diamante,2016-12-03,0,Sur,1893774.51,716,Sherry Ball,Sucursal 6 - Oeste,True
4D7C07A4,"Watson, Wells and Mcbride",PYME,Nuevo,2022-05-21,0,Norte,4223731.61,556,Kristin Elliott,Sucursal 4 - Norte,True
B7FD74BD,"Little, Mclaughlin and Sanchez",Empresa,Platino,2020-03-17,0,Oeste,1437174.77,0,Connor Ellis,Sucursal 19 - Norte,False
1B620EC4,Richard Meyer,Individual,Corporativo,2011-05-09,76,Internacional,248123.7,322,Peter Johnson,Sucursal 1 - Oeste,False
DF964E26,Matthew Lowe,Jubilado,Diamante,2012-07-10,62,Metropolitana,1395147.51,0,Tiffany Chavez,Sucursal 6 - Oeste,True
F4C4A17E,Kerr Group,PYME,Institucional,2022-02-03,0,Norte,1908159.63,330,Jeremy Lane,Sucursal 4 - Norte,False
50179378,Jeffery Lewis,Estudiante,Bronce,2016-10-26,37,Internacional,996522.21,0,David Wilson,Sucursal 16 - Centro,False
DC67B366,Ortiz Group,Gobierno,Oro,2014-10-21,0,Este,2050758.31,0,Kristin Elliott,Sucursal 16 - Centro,False
20872CA5,"Kelley, Lawrence and Young",ONG,Oro,2014-07-28,0,Centro,4095776.89,0,Christopher Peterson,Sucursal 1 - Oeste,True
59FFC2DD,Esparza-Williams,ONG,Oro,2015-04-15,0,Internacional,642745.68,0,Deborah Fitzgerald,Sucursal 2 - Sur,False
D4552D30,Eric Murphy,Jubilado,Diamante,2016-06-10,42,Centro,4467156.29,0,Connor Ellis,Sucursal 17 - Norte,True
D5EB6E34,Johnson Ltd,PYME,Platino,2023-05-15,0,Metropolitana,2684784.95,417,William Carpenter,Sucursal 10 - Norte,False
08D5827F,"Campbell, Clements and Smith",PYME,Institucional,2012-04-07,0,Este,2047714.94,318,Amber Turner,Sucursal 17 - Norte,False
7C4A0F16,Eric Walter,Jubilado,Diamante,2011-09-14,18,Metropolitana,2058579.32,0,Megan Thomas,Sucursal 6 - Oeste,False
4B16945B,Shaun Zimmerman,Individual,Diamante,2017-11-20,56,Internacional,90773.94,570,Kristin Elliott,Sucursal 8 - Oeste,False
67FBE496,Montgomery Inc,Gobierno,Corporativo,2014-09-22,0,Internacional,4850437.68,0,Gina Gill,Sucursal 12 - Sur,True
D49CC6A6,Merritt Inc,Gobierno,Platino,2015-10-24,0,Norte,2123861.6,0,William Carpenter,Sucursal 10 - Norte,True
28CC015F,Bonilla-Ashley,Gobierno,Institucional,2015-04-01,0,Sur,1070808.06,0,Jeremy Lane,Sucursal 11 - Centro,False
C0BBF5CA,Leslie Rice,Individual,Plata,2020-04-06,31,Metropolitana,356311.22,835,Natalie White,Sucursal 8 - Oeste,False
0AE8D63F,Mitchell and Sons,Empresa,Institucional,2020-04-25,0,Sur,2054958.96,0,Justin Skinner,Sucursal 13 - Centro,False
380DBDC3,Victor Nelson,Jubilado,Diamante,2023-06-24,47,Internacional,3373156.41,0,Jeremy Lane,Sucursal 18 - Oeste,False
E6173CA7,Francisco Davis,Individual,Institucional,2016-01-29,52,Internacional,112467.27,535,Lisa Bishop,Sucursal 3 - Este,False
6B5A88FB,"Perry, Hale and Choi",Empresa,Corporativo,2015-06-09,0,Centro,965387.0,0,Ashley Nielsen,Sucursal 20 - Este,True
5FD1FA3B,"Hayes, Moore and Williams",Gobierno,Oro,2012-02-19,0,Internacional,2835060.94,0,Brenda Richards,Sucursal 10 - Norte,True
E8072A33,Stephanie White,Individual,Institucional,2013-06-12,46,Metropolitana,455695.9,750,Amanda Nguyen,Sucursal 17 - Norte,True
5504530E,Andrews-Adams,Empresa,Oro,2013-09-04,0,Sur,2442065.1,0,Denise Brown,Sucursal 11 - Centro,True
127B3980,Chad Green,Individual,Bronce,2017-12-19,36,Centro,153099.62,448,Lisa Bishop,Sucursal 12 - Sur,True
3FBE2490,Mr. Michael Morales,Estudiante,Bronce,2015-07-26,61,Sur,395998.2,0,Gina Gill,Sucursal 5 - Oeste,True
A029B05A,Alex Johns,Individual,Corporativo,2016-06-21,37,Norte,93370.64,491,Mr. Michael Sutton III,Sucursal 12 - Sur,False
F96ACED6,Carlson and Sons,ONG,Bronce,2016-11-06,0,Oeste,3259419.67,0,Anthony Andrews,Sucursal 10 - Norte,True
F49D86A9,Johnson-Stanley,ONG,Corporativo,2022-12-19,0,Sur,2898283.29,0,Anthony Andrews,Sucursal 10 - Norte,False
5A74E731,Myers and Sons,ONG,Bronce,2011-04-17,0,Centro,2766195.26,0,Theresa Zavala,Sucursal 19 - Norte,True
B7863E72,Payne-Hubbard,Empresa,Corporativo,2016-04-08,0,Sur,1609497.96,0,Kristin Elliott,Sucursal 12 - Sur,False
BFC24F4D,Rodney Benson,Estudiante,Plata,2016-07-01,53,Metropolitana,2663632.17,0,John Simpson,Sucursal 19 - Norte,True
A708D732,Sarah Reid,Estudiante,Bronce,2022-11-11,64,Oeste,3824730.94,0,Joseph Arnold,Sucursal 1 - Oeste,True
0605906F,Johnson-Mcgrath,Empresa,Platino,2013-09-29,0,Oeste,4142774.81,0,Gregory Nash,Sucursal 12 - Sur,True
098160AA,Kristin Moss,Estudiante,Institucional,2019-08-21,35,Oeste,1336305.23,0,William Brown,Sucursal 9 - Centro,False
3A06E8BB,Kevin Hart,Individual,Oro,2023-03-17,53,Centro,272387.81,484,Courtney Davis,Sucursal 2 - Sur,False
B152A1E1,John Martin,Individual,Platino,2016-03-14,36,Centro,43001.5,662,Lisa Bishop,Sucursal 20 - Este,False
A102D7BF,James Powers,Estudiante,Bronce,2014-11-02,46,Oeste,2237418.38,0,Anthony Andrews,Sucursal 11 - Centro,True
4409790D,Nash-Price,ONG,Nuevo,2022-08-22,0,Centro,2222762.32,0,Tiffany Chavez,Sucursal 3 - Este,True
EBC19672,Villanueva Group,Empresa,Oro,2020-03-02,0,Metropolitana,1128246.3,0,Tiffany Chavez,Sucursal 10 - Norte,True
3367BA88,Lydia Carlson,Estudiante,Platino,2023-10-25,29,Este,3397589.36,0,Ernest Brown,Sucursal 15 - Sur,False
08A41983,Evan Luna,Jubilado,Plata,2010-06-04,50,Sur,2333446.25,0,Jeremy Lane,Sucursal 2 - Sur,True
C7958400,Mayer and Sons,ONG,Plata,2019-03-31,0,Este,1991866.18,0,Megan Thomas,Sucursal 1 - Oeste,False
CB7C1B30,Angelica Espinoza,VIP,Bronce,2012-02-23,46,Norte,3185364.73,0,Mr. Michael Sutton III,Sucursal 16 - Centro,False
18500A8A,White-Edwards,PYME,Platino,2014-07-09,0,Metropolitana,3916763.9,754,Lisa Bishop,Sucursal 9 - Centro,True
18A575BE,"Scott, Holmes and Burke",PYME,Platino,2013-12-21,0,Oeste,103411.41,665,Gina Gill,Sucursal 16 - Centro,False
DA645DFC,Mcdonald-Vincent,ONG,Institucional,2021-05-13,0,Sur,482257.51,0,Lauren Haynes,Sucursal 7 - Norte,True
EA334F86,Matthew King,Individual,Nuevo,2021-10-12,79,Este,26893.26,374,Stephen George,Sucursal 19 - Norte,True
381A5BF4,Michael Harrison,Estudiante,Corporativo,2017-01-21,29,Este,309920.7,0,William Carpenter,Sucursal 19 - Norte,True
E0ED1F43,Hernandez-Rice,Empresa,Bronce,2018-01-14,0,Sur,4342545.09,0,Scott Warner,Sucursal 12 - Sur,False
5A0C61BE,Allison Robbins,Individual,Diamante,2016-05-28,37,Oeste,365781.02,379,Jared Herman,Sucursal 19 - Norte,False
B7A3C854,Holland-Miller,ONG,Corporativo,2010-10-10,0,Este,1032490.32,0,Theresa Zavala,Sucursal 20 - Este,True
CF2DE6CC,Johnson PLC,PYME,Plata,2011-05-11,0,Norte,1649292.06,458,John Simpson,Sucursal 9 - Centro,True
C7F08053,"Mckinney, Lopez and Arnold",Gobierno,Bronce,2014-08-24,0,Metropolitana,3137391.0,0,Stephen George,Sucursal 13 - Centro,True
50D812EA,"Adams, Ryan and Moore",Empresa,Nuevo,2017-10-13,0,Centro,2410621.55,0,Amanda Nguyen,Sucursal 9 - Centro,False
9EAEB198,Denise Spencer,VIP,Bronce,2011-10-14,50,Internacional,4769472.49,0,Timothy Robertson,Sucursal 6 - Oeste,True
A25059AB,Pena-Cole,ONG,Platino,2019-07-25,0,Metropolitana,1784100.62,0,Timothy Robertson,Sucursal 13 - Centro,False
AA6C508F,Jeffrey Martin,Estudiante,Nuevo,2022-08-29,33,Este,3472076.6,0,Scott Warner,Sucursal 17 - Norte,True
A49B8F57,Aaron Rodriguez,VIP,Corporativo,2014-09-06,39,Norte,3014211.71,0,Amber Turner,Sucursal 2 - Sur,False
6CC698CA,"Daniels, Rangel and Moore",Empresa,Platino,2018-12-08,0,Sur,4288717.49,0,Christopher Peterson,Sucursal 12 - Sur,False
14A30ABD,Emily Dalton,VIP,Plata,2018-06-16,30,Norte,2047855.15,0,Lisa Bishop,Sucursal 10 - Norte,False
3D7AAA2D,"Bryant, Evans and Davis",Gobierno,Plata,2022-11-11,0,Este,920072.13,0,Tiffany Chavez,Sucursal 1 - Oeste,True
9D0BC37B,Cameron Fox,Jubilado,Diamante,2010-10-04,50,Oeste,4314269.1,0,Timothy Robertson,Sucursal 16 - Centro,True
840F0271,Christine Welch,VIP,Platino,2022-12-24,44,Oeste,4930291.6,0,John Simpson,Sucursal 19 - Norte,False
2AB5D455,"Thomas, Sheppard and Spence",ONG,Diamante,2019-07-06,0,Centro,3498273.7,0,Timothy Robertson,Sucursal 1 - Oeste,True
F0EC7B80,Vazquez-Martinez,Gobierno,Bronce,2017-08-06,0,Sur,4082860.37,0,Jason Jones,Sucursal 6 - Oeste,False
7BF6E156,Kaufman PLC,PYME,Oro,2013-06-15,0,Centro,2487192.93,479,Ashley Nielsen,Sucursal 10 - Norte,False
FA7852AC,Martin Williams,VIP,Corporativo,2021-03-09,36,Norte,483927.12,0,Jared Herman,Sucursal 18 - Oeste,True
EF4CA27F,Dorothy Garza,VIP,Plata,2010-12-02,35,Internacional,121175.52,0,Peter Johnson,Sucursal 6 - Oeste,False
10C1E8F2,Kayla White,Jubilado,Bronce,2017-09-07,60,Metropolitana,3552975.95,0,Mr. Michael Sutton III,Sucursal 11 - Centro,True
EDB6CA1D,James Arroyo,Jubilado,Nuevo,2023-02-02,50,Oeste,3512813.17,0,Scott Warner,Sucursal 5 - Oeste,True
F4F04F47,Wayne Ellis,Individual,Plata,2020-04-23,53,Internacional,448603.91,752,Kristin Elliott,Sucursal 14 - Norte,False
629E0D3E,Emily Smith,Jubilado,Oro,2014-10-06,51,Oeste,1825803.1,0,Courtney Davis,Sucursal 5 - Oeste,True
FA5A5194,Carter Inc,ONG,Corporativo,2013-10-01,0,Sur,935454.56,0,Tasha Ferguson,Sucursal 10 - Norte,False
ED2E5C17,Mills-Chen,Gobierno,Nuevo,2010-08-28,0,Internacional,3784487.94,0,Kelly Floyd,Sucursal 11 - Centro,False
3F3BC831,Garcia Inc,Empresa,Oro,2022-12-05,0,Internacional,1030384.88,0,David Wilson,Sucursal 17 - Norte,False
0D1FEAE6,Brian Allen,VIP,Diamante,2015-07-15,63,Oeste,259830.18,0,Brenda Richards,Sucursal 18 - Oeste,False
11E92C9E,Michele Guzman,VIP,Plata,2022-03-08,55,Norte,4908446.81,0,Courtney Davis,Sucursal 17 - Norte,True
5FA8BE75,Jackie Chung,Individual,Plata,2020-10-03,40,Sur,468759.89,343,Connor Ellis,Sucursal 15 - Sur,True
F549B4EB,Danielle Jones,Jubilado,Diamante,2010-09-27,46,Norte,3852762.84,0,Christopher Peterson,Sucursal 19 - Norte,False
8CDF726A,King-Jackson,Empresa,Oro,2018-04-16,0,Metropolitana,303126.7,0,Peter Johnson,Sucursal 16 - Centro,False
7CAAD758,Rachel Stevens,Estudiante,Corporativo,2012-03-31,39,Centro,998101.64,0,Dennis Rojas,Sucursal 11 - Centro,False
1E8280C1,Alison Harper,Estudiante,Bronce,2016-11-27,57,Metropolitana,3439348.8,0,Jason Miller,Sucursal 10 - Norte,True
394E3B43,Ortiz Group,Empresa,Institucional,2013-11-21,0,Este,1220980.86,0,Denise Brown,Sucursal 20 - Este,True
412F8AAD,"Deleon, Warner and Anderson",ONG,Bronce,2021-08-28,0,Internacional,4834443.51,0,Natalie White,Sucursal 11 - Centro,True
D6EE8023,Kemp-Mills,ONG,Platino,2021-12-20,0,Metropolitana,1454432.89,0,Joseph Arnold,Sucursal 14 - Norte,True
64222563,"Brown, Miller and Andrews",ONG,Corporativo,2014-10-10,0,Metropolitana,1002820.37,0,Michael Alvarez Jr.,Sucursal 2 - Sur,True
1B6E64C8,Sarah Evans,Estudiante,Oro,2022-08-21,79,Sur,1416971.56,0,Lisa Bishop,Sucursal 12 - Sur,False
997D35B6,Bond-Soto,Gobierno,Diamante,2020-07-23,0,Este,3342521.28,0,Joseph Arnold,Sucursal 10 - Norte,False
C3AC320E,Valencia-Wise,ONG,Institucional,2012-07-14,0,Oeste,2330783.25,0,Denise Brown,Sucursal 12 - Sur,False
2D91A07B,Courtney Hebert,Estudiante,Plata,2016-12-25,20,Metropolitana,964201.02,0,Juan Hoover,Sucursal 20 - Este,False
EC62C0AF,Ryan Pollard,Estudiante,Nuevo,2020-03-04,69,Norte,4310030.06,0,Christopher Peterson,Sucursal 19 - Norte,False
BF46A09A,Kathy Frost,Estudiante,Diamante,2014-06-16,39,Metropolitana,1512881.74,0,Patricia Anderson,Sucursal 13 - Centro,True
72B7C753,Samuel Avery,VIP,Nuevo,2013-02-18,69,Sur,4128457.32,0,John Simpson,Sucursal 3 - Este,True
0158480D,Butler LLC,Gobierno,Institucional,2011-03-30,0,Metropolitana,1977380.04,0,John Simpson,Sucursal 13 - Centro,False
B78E65FE,Jonathan Thompson,Jubilado,Institucional,2010-07-02,29,Oeste,3273136.98,0,Courtney Davis,Sucursal 4 - Norte,False
08177D83,Kathleen Collins,Estudiante,Institucional,2015-02-12,41,Este,1044654.85,0,Gregory Nash,Sucursal 15 - Sur,False
0A6CC7DC,Casey Ellis,Jubilado,Diamante,2010-02-13,67,Sur,2030256.26,0,John Simpson,Sucursal 16 - Centro,False
006A643D,Mckinney Group,Gobierno,Platino,2023-08-05,0,Centro,2060340.78,0,Theresa Zavala,Sucursal 5 - Oeste,True
C4EFB41A,Dennis Oconnor,Jubilado,Diamante,2019-11-08,71,Oeste,1516131.94,0,Sherry Ball,Sucursal 3 - Este,False
D4C76850,Davis-James,Gobierno,Corporativo,2015-09-08,0,Metropolitana,983512.36,0,Ashley Nielsen,Sucursal 16 - Centro,True
1729B37E,"Ward, Washington and Lewis",PYME,Diamante,2015-07-04,0,Metropolitana,4794233.52,322,Kelly Floyd,Sucursal 8 - Oeste,False
079A0C2F,Horn LLC,Empresa,Nuevo,2012-11-18,0,Metropolitana,3673589.65,0,Larry Moore,Sucursal 17 - Norte,False
A6F5DBBE,Green-Schultz,Gobierno,Plata,2014-04-06,0,Este,719945.45,0,Darlene Mueller,Sucursal 6 - Oeste,True
0DCBD218,Cruz-Farmer,Empresa,Diamante,2014-06-10,0,Oeste,1785839.94,0,Kelly Floyd,Sucursal 13 - Centro,True
2CDBDC69,Julie Singleton,Jubilado,Nuevo,2021-08-09,41,Centro,4748565.69,0,Lisa Bishop,Sucursal 20 - Este,True
CA1ED263,Rebecca Smith,VIP,Plata,2015-02-07,43,Metropolitana,1375410.16,0,Amber Turner,Sucursal 5 - Oeste,True
EC73B4B0,Miller-Taylor,Empresa,Institucional,2013-05-06,0,Oeste,4452462.44,0,Lisa Bishop,Sucursal 15 - Sur,True
F79636FC,Michelle Taylor,Individual,Nuevo,2022-04-30,69,Internacional,262749.37,385,Luis Francis,Sucursal 19 - Norte,False
74397925,"Cooper, Meyer and Lowe",Gobierno,Institucional,2022-08-27,0,Oeste,4193633.24,0,Deborah Fitzgerald,Sucursal 4 - Norte,False
AAB54EC6,Don Bell,Estudiante,Nuevo,2010-09-02,56,Internacional,58703.35,0,William Carpenter,Sucursal 16 - Centro,False
FB193D68,Cassandra White,VIP,Nuevo,2020-01-15,28,Este,1176627.21,0,Lauren Haynes,Sucursal 20 - Este,True
137ADD45,Ward Ltd,Gobierno,Corporativo,2023-12-09,0,Norte,4089968.77,0,William Brown,Sucursal 1 - Oeste,False
CAB6DEDE,Tiffany Fuller,VIP,Nuevo,2016-03-22,48,Sur,2610821.39,0,Larry Moore,Sucursal 1 - Oeste,False
00D8C000,Bennett and Sons,Empresa,Platino,2022-06-06,0,Sur,4180238.95,0,Jared Herman,Sucursal 8 - Oeste,True
A915074D,Katherine Obrien,Estudiante,Corporativo,2016-07-15,69,Norte,4135195.26,0,Amanda Nguyen,Sucursal 17 - Norte,False
2E74DD86,Bailey-Williams,ONG,Bronce,2016-04-23,0,Este,4562150.27,0,Ms. Hannah Dixon,Sucursal 8 - Oeste,True
F65BD1C2,"Reynolds, Collins and Cowan",ONG,Platino,2021-12-28,0,Metropolitana,1576467.41,0,Courtney Davis,Sucursal 15 - Sur,True
3DD55D67,Jones-Johnson,ONG,Diamante,2018-07-16,0,Metropolitana,4828578.24,0,Natalie White,Sucursal 15 - Sur,True
50D4DE1D,Jennifer Romero,Jubilado,Bronce,2015-01-08,76,Oeste,2015962.78,0,Ashley Nielsen,Sucursal 19 - Norte,False
9A262955,Irwin Group,Gobierno,Institucional,2010-05-27,0,Metropolitana,2238764.09,0,Juan Hoover,Sucursal 8 - Oeste,True
7F767155,Michael Peterson,Estudiante,Corporativo,2018-01-19,41,Internacional,1152268.45,0,Brenda Richards,Sucursal 6 - Oeste,True
FA76FA81,"Hill, Acevedo and Gutierrez",PYME,Bronce,2016-04-19,0,Oeste,530266.9,541,Larry Moore,Sucursal 11 - Centro,True
8A42F548,Johnson Inc,Gobierno,Platino,2018-03-06,0,Oeste,283799.23,0,Michael Alvarez Jr.,Sucursal 16 - Centro,False
0C9536DF,Phillips-Perez,Empresa,Bronce,2011-06-12,0,Norte,4932869.59,0,Robin Oneill,Sucursal 10 - Norte,True
25739483,Maria Vasquez,Estudiante,Bronce,2023-11-27,79,Oeste,1465372.21,0,Scott Warner,Sucursal 20 - Este,False
14F335C4,Carl Rodriguez,Jubilado,Platino,2014-06-14,53,Este,873686.52,0,Sherry Ball,Sucursal 1 - Oeste,True
CFE25307,Linda Berry,VIP,Bronce,2012-06-15,31,Sur,225728.75,0,Connor Ellis,Sucursal 9 - Centro,True
B1BAF685,"Cunningham, Wright and Jones",ONG,Corporativo,2020-03-08,0,Internacional,2678331.81,0,Dennis Rojas,Sucursal 19 - Norte,False
62379DEB,Montgomery PLC,PYME,Nuevo,2020-02-24,0,Internacional,531631.61,680,Theresa Zavala,Sucursal 3 - Este,False
5A3000AF,Barajas Group,PYME,Corporativo,2014-02-13,0,Metropolitana,1747227.95,511,Timothy Robertson,Sucursal 20 - Este,True
8CCF21E8,"Rose, Hatfield and Peters",ONG,Nuevo,2014-06-01,0,Internacional,898583.07,0,Kelly Floyd,Sucursal 5 - Oeste,False
C878460C,Barnett Inc,Empresa,Bronce,2020-01-04,0,Metropolitana,1769611.89,0,John Simpson,Sucursal 3 - Este,False
38C35DB3,Eric Morton,VIP,Bronce,2016-04-20,53,Centro,1842542.9,0,Anthony Andrews,Sucursal 12 - Sur,True
36B31769,Carl Adams,VIP,Bronce,2011-02-18,23,Metropolitana,2627952.36,0,Lauren Haynes,Sucursal 16 - Centro,False
41C3DA8B,Amanda Rice,Jubilado,Oro,2017-07-02,71,Centro,545810.44,0,David Wilson,Sucursal 8 - Oeste,True
B68FF605,Clark Group,Gobierno,Nuevo,2013-05-07,0,Norte,3804649.77,0,Robin Oneill,Sucursal 4 - Norte,True
B004ED20,Terry Calhoun,VIP,Nuevo,2010-03-24,61,Este,2320133.9,0,Larry Moore,Sucursal 6 - Oeste,True
8B622C77,Robert Cook,Estudiante,Platino,2022-07-02,54,Sur,1722653.16,0,Lauren Haynes,Sucursal 9 - Centro,False
90FD6F86,Mr. Larry Sparks,Estudiante,Corporativo,2014-07-04,60,Oeste,2501014.86,0,Deborah Fitzgerald,Sucursal 8 - Oeste,True
55529077,"Washington, Spencer and Curtis",PYME,Plata,2021-05-26,0,Sur,339702.32,353,Natalie White,Sucursal 14 - Norte,False
7CFBB1CA,"Wilcox, Warner and West",PYME,Bronce,2010-04-16,0,Norte,3653835.25,445,Connor Ellis,Sucursal 16 - Centro,True
